cell,x_um,y_um,orient
sky130_fd_sc_hd__decap_3,189.98,59.84,FN
sky130_fd_sc_hd__decap_3,189.98,59.84,S
VIA_M1M2_PR,80.27,60.35,N
VIA_M1M2_PR,110.63,60.35,N
VIA_M1M2_PR,113.39,60.35,N
VIA_L1M1_PR_MR,120.75,60.35,N
VIA_M1M2_PR,121.67,60.35,N
VIA_L1M1_PR_MR,122.59,60.35,N
VIA_M1M2_PR,185.61,60.35,N
VIA_M1M2_PR,79.35,60.69,N
VIA_L1M1_PR_MR,81.65,60.69,N
VIA_L1M1_PR_MR,82.57,60.69,N
VIA_M1M2_PR,83.03,60.69,N
VIA_M1M2_PR,123.05,60.69,N
VIA_L1M1_PR_MR,80.27,61.03,N
VIA_M1M2_PR,91.77,61.03,N
VIA_L1M1_PR_MR,112.93,61.03,N
VIA_M1M2_PR,112.93,61.03,N
VIA_L1M1_PR_MR,113.85,61.03,N
VIA_L1M1_PR_MR,114.77,61.03,N
VIA_M1M2_PR,115.23,61.03,N
VIA_L1M1_PR_MR,115.23,61.03,N
VIA_L1M1_PR_MR,116.15,61.03,N
VIA_L1M1_PR_MR,116.61,61.03,N
VIA_M1M2_PR,117.07,61.03,N
VIA_L1M1_PR_MR,118.45,61.03,N
VIA_M1M2_PR,118.91,61.03,N
VIA_L1M1_PR_MR,119.83,61.03,N
VIA_L1M1_PR_MR,121.67,61.03,N
VIA_L1M1_PR_MR,122.13,61.03,N
VIA_via5_6_2000_2000_1_1_1600_1600,30.14,61.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,60.14,61.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,90.14,61.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,120.14,61.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,150.14,61.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,180.14,61.23,N
VIA_M1M2_PR,81.65,61.37,N
VIA_M1M2_PR,80.27,61.71,N
VIA_M1M2_PR,113.85,61.71,N
VIA_M1M2_PR,118.45,61.71,N
VIA_L1M1_PR_MR,122.13,61.71,N
VIA_M1M2_PR,122.13,61.71,N
VIA_M1M2_PR,76.59,62.05,N
VIA_L1M1_PR_MR,81.65,62.05,N
VIA_M1M2_PR,113.39,62.05,N
VIA_L1M1_PR_MR,115.23,62.05,N
VIA_L1M1_PR_MR,117.53,62.05,N
VIA_M1M2_PR,117.99,62.05,N
VIA_L1M1_PR_MR,119.83,62.05,N
VIA_M1M2_PR,122.59,62.05,N
VIA_via2_3_2000_480_1_6_320_320,26.44,62.56,N
VIA_via3_4_2000_480_1_5_400_400,26.44,62.56,N
VIA_via4_5_2000_480_1_5_400_400,26.44,62.56,N
VIA_via3_4_2000_480_1_5_400_400,56.44,62.56,N
VIA_via2_3_2000_480_1_6_320_320,56.44,62.56,N
VIA_via4_5_2000_480_1_5_400_400,56.44,62.56,N
VIA_via4_5_2000_480_1_5_400_400,86.44,62.56,N
VIA_via2_3_2000_480_1_6_320_320,86.44,62.56,N
VIA_via3_4_2000_480_1_5_400_400,86.44,62.56,N
VIA_via2_3_2000_480_1_6_320_320,116.44,62.56,N
VIA_via4_5_2000_480_1_5_400_400,116.44,62.56,N
VIA_via3_4_2000_480_1_5_400_400,116.44,62.56,N
VIA_via3_4_2000_480_1_5_400_400,146.44,62.56,N
VIA_via2_3_2000_480_1_6_320_320,146.44,62.56,N
VIA_via4_5_2000_480_1_5_400_400,146.44,62.56,N
VIA_via4_5_2000_480_1_5_400_400,176.44,62.56,N
VIA_via3_4_2000_480_1_5_400_400,176.44,62.56,N
VIA_via2_3_2000_480_1_6_320_320,176.44,62.56,N
VIA_M1M2_PR,108.33,63.07,N
VIA_L1M1_PR_MR,111.09,63.07,N
VIA_L1M1_PR_MR,112.93,63.75,N
VIA_M1M2_PR,113.85,63.75,N
VIA_L1M1_PR_MR,123.05,63.75,N
VIA_L1M1_PR_MR,112.01,64.09,N
VIA_M1M2_PR,113.39,64.09,N
VIA_L1M1_PR_MR,114.31,64.09,N
VIA_L1M1_PR_MR,115.69,64.43,N
VIA_M1M2_PR,123.51,64.43,N
VIA_M1M2_PR,112.01,64.77,N
VIA_M1M2_PR,112.47,64.77,N
sky130_fd_sc_hd__decap_3,10.12,65.28,N
sky130_fd_sc_hd__decap_3,10.12,65.28,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,65.28,N
VIA_via4_5_2000_480_1_5_400_400,30.14,65.28,N
VIA_via2_3_2000_480_1_6_320_320,30.14,65.28,N
VIA_via3_4_2000_480_1_5_400_400,30.14,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,65.28,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,65.28,N
VIA_via4_5_2000_480_1_5_400_400,60.14,65.28,N
VIA_via3_4_2000_480_1_5_400_400,60.14,65.28,N
VIA_via2_3_2000_480_1_6_320_320,60.14,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,65.28,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,65.28,FS
VIA_via2_3_2000_480_1_6_320_320,90.14,65.28,N
VIA_via3_4_2000_480_1_5_400_400,90.14,65.28,N
VIA_via4_5_2000_480_1_5_400_400,90.14,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,65.28,N
sky130_fd_sc_hd__a21o_2,111.78,65.28,N
sky130_fd_sc_hd__and2_2,113.16,65.28,S
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,65.28,FS
sky130_fd_sc_hd__dfrtp_2,114.08,65.28,FS
sky130_fd_sc_hd__o21a_2,118.22,65.28,FN
VIA_via4_5_2000_480_1_5_400_400,120.14,65.28,N
VIA_via3_4_2000_480_1_5_400_400,120.14,65.28,N
VIA_via2_3_2000_480_1_6_320_320,120.14,65.28,N
sky130_fd_sc_hd__o21a_2,121.44,65.28,FN
sky130_fd_sc_hd__nor2_2,121.44,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,65.28,FS
VIA_via3_4_2000_480_1_5_400_400,150.14,65.28,N
VIA_via4_5_2000_480_1_5_400_400,150.14,65.28,N
VIA_via2_3_2000_480_1_6_320_320,150.14,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,65.28,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,65.28,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,65.28,N
VIA_via2_3_2000_480_1_6_320_320,180.14,65.28,N
VIA_via4_5_2000_480_1_5_400_400,180.14,65.28,N
VIA_via3_4_2000_480_1_5_400_400,180.14,65.28,N
sky130_fd_sc_hd__decap_3,189.98,65.28,S
sky130_fd_sc_hd__decap_3,189.98,65.28,FN
VIA_M1M2_PR,115.23,65.79,N
VIA_M1M2_PR,112.47,66.13,N
VIA_L1M1_PR_MR,112.47,66.13,N
VIA_L1M1_PR_MR,114.77,66.13,N
VIA_L1M1_PR_MR,113.39,66.47,N
VIA_M1M2_PR,113.85,66.47,N
VIA_M1M2_PR,114.31,66.47,N
VIA_L1M1_PR_MR,114.31,66.47,N
VIA_M1M2_PR,116.15,66.47,N
VIA_L1M1_PR_MR,118.45,66.47,N
VIA_L1M1_PR_MR,118.91,66.47,N
VIA_M1M2_PR,121.67,66.47,N
VIA_L1M1_PR_MR,121.67,66.47,N
VIA_L1M1_PR_MR,122.59,66.47,N
VIA_L1M1_PR_MR,115.23,66.64,N
VIA_M1M2_PR,116.61,66.81,N
VIA_L1M1_PR_MR,116.61,66.81,N
VIA_M1M2_PR,117.99,66.81,N
VIA_L1M1_PR_MR,119.83,66.81,N
VIA_L1M1_PR_MR,123.05,66.81,N
VIA_M2M3_PR,107.41,66.98,N
VIA_M2M3_PR,116.61,66.98,N
VIA_M1M2_PR,112.47,67.15,N
VIA_L1M1_PR_MR,115.69,67.15,N
VIA_L1M1_PR_MR,118.91,67.15,N
VIA_M1M2_PR,111.55,67.49,N
VIA_L1M1_PR_MR,117.53,67.49,N
VIA_M1M2_PR,117.99,67.49,N
VIA_L1M1_PR_MR,120.75,67.49,N
VIA_M1M2_PR,123.05,67.49,N
VIA_via3_4_2000_480_1_5_400_400,26.44,68.0,N
VIA_via2_3_2000_480_1_6_320_320,26.44,68.0,N
VIA_via4_5_2000_480_1_5_400_400,26.44,68.0,N
VIA_via3_4_2000_480_1_5_400_400,56.44,68.0,N
VIA_via4_5_2000_480_1_5_400_400,56.44,68.0,N
VIA_via2_3_2000_480_1_6_320_320,56.44,68.0,N
VIA_via2_3_2000_480_1_6_320_320,86.44,68.0,N
VIA_via4_5_2000_480_1_5_400_400,86.44,68.0,N
VIA_via3_4_2000_480_1_5_400_400,86.44,68.0,N
VIA_via4_5_2000_480_1_5_400_400,116.44,68.0,N
VIA_via2_3_2000_480_1_6_320_320,116.44,68.0,N
VIA_via3_4_2000_480_1_5_400_400,116.44,68.0,N
VIA_via3_4_2000_480_1_5_400_400,146.44,68.0,N
VIA_via2_3_2000_480_1_6_320_320,146.44,68.0,N
VIA_via4_5_2000_480_1_5_400_400,146.44,68.0,N
VIA_via4_5_2000_480_1_5_400_400,176.44,68.0,N
VIA_via2_3_2000_480_1_6_320_320,176.44,68.0,N
VIA_via3_4_2000_480_1_5_400_400,176.44,68.0,N
VIA_M2M3_PR,198.49,68.34,N
VIA_M1M2_PR,113.39,68.51,N
VIA_L1M1_PR_MR,114.31,68.51,N
VIA_M1M2_PR,112.01,68.85,N
VIA_M1M2_PR,115.23,68.85,N
VIA_M1M2_PR,122.59,68.85,N
VIA_M1M2_PR,110.63,69.19,N
VIA_M1M2_PR,111.09,69.19,N
VIA_M1M2_PR,113.85,69.19,N
VIA_L1M1_PR_MR,115.69,69.19,N
VIA_M1M2_PR,118.45,69.19,N
VIA_L1M1_PR_MR,111.55,69.53,N
VIA_L1M1_PR_MR,112.93,69.53,N
VIA_M1M2_PR,112.93,69.53,N
VIA_M1M2_PR,114.77,69.53,N
VIA_L1M1_PR_MR,114.77,69.53,N
VIA_L1M1_PR_MR,115.23,69.53,N
VIA_L1M1_PR_MR,116.61,69.53,N
VIA_M1M2_PR,117.07,69.53,N
VIA_M1M2_PR,118.91,69.53,N
VIA_L1M1_PR_MR,118.91,69.53,N
VIA_L1M1_PR_MR,119.37,69.53,N
VIA_L1M1_PR_MR,119.83,69.53,N
VIA_M1M2_PR,121.67,69.53,N
VIA_M1M2_PR,122.59,69.53,N
VIA_L1M1_PR_MR,122.59,69.53,N
VIA_M1M2_PR,110.63,69.87,N
VIA_L1M1_PR_MR,111.09,69.87,N
VIA_M1M2_PR,112.01,69.87,N
VIA_M1M2_PR,124.89,69.87,N
VIA_M1M2_PR,113.39,70.21,N
VIA_L1M1_PR_MR,117.53,70.21,N
VIA_M1M2_PR,118.45,70.21,N
VIA_M1M2_PR,118.91,70.21,N
VIA_L1M1_PR_MR,119.37,70.21,N
VIA_L1M1_PR_MR,121.67,70.21,N
VIA_M1M2_PR,123.97,70.21,N
sky130_fd_sc_hd__decap_3,10.12,70.72,N
sky130_fd_sc_hd__decap_3,10.12,70.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,70.72,N
VIA_via4_5_2000_480_1_5_400_400,30.14,70.72,N
VIA_via3_4_2000_480_1_5_400_400,30.14,70.72,N
VIA_via2_3_2000_480_1_6_320_320,30.14,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,70.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,70.72,N
VIA_via4_5_2000_480_1_5_400_400,60.14,70.72,N
VIA_via3_4_2000_480_1_5_400_400,60.14,70.72,N
VIA_via2_3_2000_480_1_6_320_320,60.14,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,70.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,70.72,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,70.72,N
VIA_via2_3_2000_480_1_6_320_320,90.14,70.72,N
VIA_via4_5_2000_480_1_5_400_400,90.14,70.72,N
sky130_fd_sc_hd__clkbuf_4,97.52,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,70.72,N
sky130_fd_sc_hd__nor2_2,109.02,70.72,N
sky130_fd_sc_hd__or4b_2,111.32,70.72,N
sky130_fd_sc_hd__nand2_2,113.16,70.72,S
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,70.72,FS
sky130_fd_sc_hd__inv_2,115.0,70.72,S
sky130_fd_sc_hd__o21a_2,118.22,70.72,S
VIA_via3_4_2000_480_1_5_400_400,120.14,70.72,N
VIA_via2_3_2000_480_1_6_320_320,120.14,70.72,N
VIA_via4_5_2000_480_1_5_400_400,120.14,70.72,N
sky130_fd_sc_hd__and4bb_2,122.82,70.72,S
sky130_fd_sc_hd__dfrtp_2,124.66,70.72,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,70.72,FS
VIA_via3_4_2000_480_1_5_400_400,150.14,70.72,N
VIA_via4_5_2000_480_1_5_400_400,150.14,70.72,N
VIA_via2_3_2000_480_1_6_320_320,150.14,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,70.72,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,70.72,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,70.72,N
VIA_via4_5_2000_480_1_5_400_400,180.14,70.72,N
VIA_via2_3_2000_480_1_6_320_320,180.14,70.72,N
VIA_via3_4_2000_480_1_5_400_400,180.14,70.72,N
sky130_fd_sc_hd__decap_3,189.98,70.72,FN
sky130_fd_sc_hd__decap_3,189.98,70.72,S
VIA_M1M2_PR,81.65,71.23,N
VIA_M1M2_PR,94.99,71.23,N
VIA_L1M1_PR_MR,110.63,71.23,N
VIA_M1M2_PR,111.55,71.23,N
VIA_M1M2_PR,112.93,71.23,N
VIA_M1M2_PR,114.77,71.23,N
VIA_L1M1_PR_MR,115.69,71.23,N
VIA_M1M2_PR,123.51,71.23,N
VIA_M1M2_PR,91.31,71.57,N
VIA_M1M2_PR,96.37,71.57,N
VIA_L1M1_PR_MR,98.21,71.57,N
VIA_M1M2_PR,115.23,71.57,N
VIA_M1M2_PR,119.83,71.57,N
VIA_M1M2_PR,123.05,71.57,N
VIA_L1M1_PR_MR,123.05,71.57,N
VIA_M1M2_PR,109.25,71.91,N
VIA_L1M1_PR_MR,109.25,71.91,N
VIA_L1M1_PR_MR,110.63,71.91,N
VIA_M1M2_PR,110.63,71.91,N
VIA_L1M1_PR_MR,111.55,71.91,N
VIA_L1M1_PR_MR,113.39,71.91,N
VIA_L1M1_PR_MR,114.77,71.91,N
VIA_M1M2_PR,114.77,71.91,N
VIA_M1M2_PR,116.61,71.91,N
VIA_L1M1_PR_MR,112.34,72.25,N
VIA_M1M2_PR,121.21,72.25,N
VIA_L1M1_PR_MR,124.43,72.25,N
VIA_M1M2_PR,124.43,72.25,N
VIA_M2M3_PR,33.81,72.42,N
VIA_M2M3_PR,153.41,72.42,N
VIA_L1M1_PR_MR,113.39,72.93,N
VIA_M1M2_PR,113.39,72.93,N
VIA_M1M2_PR,119.37,72.93,N
VIA_via2_3_2000_480_1_6_320_320,26.44,73.44,N
VIA_via3_4_2000_480_1_5_400_400,26.44,73.44,N
VIA_via4_5_2000_480_1_5_400_400,26.44,73.44,N
VIA_via4_5_2000_480_1_5_400_400,56.44,73.44,N
VIA_via3_4_2000_480_1_5_400_400,56.44,73.44,N
VIA_via2_3_2000_480_1_6_320_320,56.44,73.44,N
VIA_via2_3_2000_480_1_6_320_320,86.44,73.44,N
VIA_via4_5_2000_480_1_5_400_400,86.44,73.44,N
VIA_via3_4_2000_480_1_5_400_400,86.44,73.44,N
VIA_via4_5_2000_480_1_5_400_400,116.44,73.44,N
VIA_via3_4_2000_480_1_5_400_400,116.44,73.44,N
VIA_via2_3_2000_480_1_6_320_320,116.44,73.44,N
VIA_via3_4_2000_480_1_5_400_400,146.44,73.44,N
VIA_via2_3_2000_480_1_6_320_320,146.44,73.44,N
VIA_via4_5_2000_480_1_5_400_400,146.44,73.44,N
VIA_via2_3_2000_480_1_6_320_320,176.44,73.44,N
VIA_via4_5_2000_480_1_5_400_400,176.44,73.44,N
VIA_via3_4_2000_480_1_5_400_400,176.44,73.44,N
VIA_M1M2_PR,107.41,73.95,N
VIA_L1M1_PR_MR,107.41,73.95,N
VIA_L1M1_PR_MR,109.71,73.95,N
VIA_L1M1_PR_MR,110.63,73.95,N
VIA_M1M2_PR,121.67,73.95,N
VIA_M1M2_PR,124.89,74.29,N
VIA_L1M1_PR_MR,124.89,74.29,N
VIA_M1M2_PR,96.37,74.63,N
VIA_L1M1_PR_MR,98.21,74.63,N
VIA_L1M1_PR_MR,109.25,74.63,N
VIA_M1M2_PR,109.25,74.63,N
VIA_M1M2_PR,113.39,74.63,N
VIA_L1M1_PR_MR,114.31,74.63,N
VIA_L1M1_PR_MR,116.61,74.63,N
VIA_M1M2_PR,118.45,74.63,N
VIA_M1M2_PR,123.51,74.63,N
VIA_L1M1_PR_MR,123.97,74.63,N
VIA_L1M1_PR_MR,108.33,74.97,N
VIA_L1M1_PR_MR,109.71,74.97,N
VIA_M1M2_PR,110.63,74.97,N
VIA_L1M1_PR_MR,111.55,74.97,N
VIA_M1M2_PR,112.93,74.97,N
VIA_L1M1_PR_MR,112.93,74.97,N
VIA_L1M1_PR_MR,114.77,74.97,N
VIA_L1M1_PR_MR,115.23,74.97,N
VIA_M1M2_PR,115.23,74.97,N
VIA_L1M1_PR_MR,127.65,74.97,N
VIA_M2M3_PR,111.55,75.14,N
VIA_M2M3_PR,126.73,75.14,N
VIA_M1M2_PR,93.61,75.31,N
VIA_L1M1_PR_MR,102.35,75.31,N
VIA_M1M2_PR,114.31,75.31,N
VIA_M1M2_PR,119.83,75.31,N
VIA_M1M2_PR,123.05,75.31,N
VIA_M1M2_PR,123.97,75.31,N
VIA_L1M1_PR_MR,125.81,75.31,N
VIA_M1M2_PR,112.47,75.65,N
VIA_L1M1_PR_MR,112.47,75.65,N
VIA_M1M2_PR,124.89,75.65,N
VIA_M1M2_PR,125.35,75.65,N
VIA_L1M1_PR_MR,126.27,75.65,N
VIA_L1M1_PR_MR,126.73,75.65,N
VIA_M1M2_PR,126.73,75.65,N
sky130_fd_sc_hd__decap_3,10.12,76.16,FS
sky130_fd_sc_hd__decap_3,10.12,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,76.16,N
VIA_via3_4_2000_480_1_5_400_400,30.14,76.16,N
VIA_via2_3_2000_480_1_6_320_320,30.14,76.16,N
VIA_via4_5_2000_480_1_5_400_400,30.14,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,76.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,76.16,N
VIA_via3_4_2000_480_1_5_400_400,60.14,76.16,N
VIA_via4_5_2000_480_1_5_400_400,60.14,76.16,N
VIA_via2_3_2000_480_1_6_320_320,60.14,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,76.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,76.16,N
sky130_fd_sc_hd__clkbuf_4,83.26,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,76.16,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,76.16,N
VIA_via2_3_2000_480_1_6_320_320,90.14,76.16,N
VIA_via4_5_2000_480_1_5_400_400,90.14,76.16,N
sky130_fd_sc_hd__clkbuf_8,91.08,76.16,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,76.16,N
sky130_fd_sc_hd__clkbuf_8,102.58,76.16,S
sky130_fd_sc_hd__a21o_2,109.94,76.16,FS
sky130_fd_sc_hd__or4_2,109.94,76.16,S
sky130_fd_sc_hd__and2b_2,111.32,76.16,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,76.16,FS
sky130_fd_sc_hd__dfrtp_2,115.0,76.16,FS
sky130_fd_sc_hd__inv_2,115.0,76.16,S
sky130_fd_sc_hd__dfrtp_2,115.92,76.16,N
sky130_fd_sc_hd__nand4_2,115.92,76.16,FN
VIA_via3_4_2000_480_1_5_400_400,120.14,76.16,N
VIA_via2_3_2000_480_1_6_320_320,120.14,76.16,N
VIA_via4_5_2000_480_1_5_400_400,120.14,76.16,N
sky130_fd_sc_hd__a31o_2,124.66,76.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,76.16,FS
VIA_via3_4_2000_480_1_5_400_400,150.14,76.16,N
VIA_via4_5_2000_480_1_5_400_400,150.14,76.16,N
VIA_via2_3_2000_480_1_6_320_320,150.14,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,76.16,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,76.16,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,76.16,N
VIA_via4_5_2000_480_1_5_400_400,180.14,76.16,N
VIA_via2_3_2000_480_1_6_320_320,180.14,76.16,N
VIA_via3_4_2000_480_1_5_400_400,180.14,76.16,N
sky130_fd_sc_hd__decap_3,189.98,76.16,S
sky130_fd_sc_hd__decap_3,189.98,76.16,FN
VIA_M1M2_PR,101.89,76.67,N
VIA_L1M1_PR_MR,108.79,76.67,N
VIA_M1M2_PR,123.97,76.67,N
VIA_M1M2_PR,124.89,76.67,N
VIA_L1M1_PR_MR,124.89,76.67,N
VIA_L1M1_PR_MR,111.09,77.01,N
VIA_L1M1_PR_MR,117.53,77.01,N
VIA_M1M2_PR,117.99,77.01,N
VIA_M1M2_PR,120.29,77.01,N
VIA_L1M1_PR_MR,83.95,77.35,N
VIA_M1M2_PR,83.95,77.35,N
VIA_L1M1_PR_MR,86.71,77.35,N
VIA_L1M1_PR_MR,90.85,77.35,N
VIA_M1M2_PR,93.61,77.35,N
VIA_M1M2_PR,110.63,77.35,N
VIA_L1M1_PR_MR,111.55,77.35,N
VIA_M1M2_PR,111.55,77.35,N
VIA_L1M1_PR_MR,112.93,77.35,N
VIA_L1M1_PR_MR,114.31,77.35,N
VIA_L1M1_PR_MR,115.69,77.35,N
VIA_M1M2_PR,123.05,77.35,N
VIA_M1M2_PR,111.09,77.69,N
VIA_M1M2_PR,113.85,77.69,N
VIA_L1M1_PR_MR,113.85,77.69,N
VIA_L1M1_PR_MR,116.15,77.69,N
VIA_M1M2_PR,124.43,77.69,N
VIA_L1M1_PR_MR,109.71,78.03,N
VIA_M1M2_PR,110.63,78.03,N
VIA_M1M2_PR,112.01,78.03,N
VIA_M1M2_PR,123.51,78.37,N
VIA_via3_4_2000_480_1_5_400_400,26.44,78.88,N
VIA_via4_5_2000_480_1_5_400_400,26.44,78.88,N
VIA_via2_3_2000_480_1_6_320_320,26.44,78.88,N
VIA_via2_3_2000_480_1_6_320_320,56.44,78.88,N
VIA_via3_4_2000_480_1_5_400_400,56.44,78.88,N
VIA_via4_5_2000_480_1_5_400_400,56.44,78.88,N
VIA_via4_5_2000_480_1_5_400_400,86.44,78.88,N
VIA_via3_4_2000_480_1_5_400_400,86.44,78.88,N
VIA_via2_3_2000_480_1_6_320_320,86.44,78.88,N
VIA_via2_3_2000_480_1_6_320_320,116.44,78.88,N
VIA_via4_5_2000_480_1_5_400_400,116.44,78.88,N
VIA_via3_4_2000_480_1_5_400_400,116.44,78.88,N
VIA_via3_4_2000_480_1_5_400_400,146.44,78.88,N
VIA_via2_3_2000_480_1_6_320_320,146.44,78.88,N
VIA_via4_5_2000_480_1_5_400_400,146.44,78.88,N
VIA_via4_5_2000_480_1_5_400_400,176.44,78.88,N
VIA_via3_4_2000_480_1_5_400_400,176.44,78.88,N
VIA_via2_3_2000_480_1_6_320_320,176.44,78.88,N
VIA_M1M2_PR,111.09,79.39,N
VIA_M1M2_PR,125.35,79.39,N
VIA_M2M3_PR,76.59,79.9,N
VIA_M1M2_PR,112.47,80.07,N
VIA_L1M1_PR_MR,112.47,80.07,N
VIA_L1M1_PR_MR,121.67,80.07,N
VIA_M1M2_PR,121.67,80.07,N
VIA_M1M2_PR,123.05,80.07,N
VIA_L1M1_PR_MR,123.05,80.07,N
VIA_M1M2_PR,124.43,80.07,N
VIA_L1M1_PR_MR,110.63,80.41,N
VIA_M1M2_PR,110.63,80.41,N
VIA_L1M1_PR_MR,112.93,80.41,N
VIA_M1M2_PR,113.85,80.41,N
VIA_M1M2_PR,118.91,80.75,N
VIA_M1M2_PR,120.29,80.75,N
VIA_M1M2_PR,114.31,81.09,N
VIA_L1M1_PR_MR,114.31,81.09,N
sky130_fd_sc_hd__decap_3,10.12,81.6,N
sky130_fd_sc_hd__decap_3,10.12,81.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,81.6,N
VIA_via4_5_2000_480_1_5_400_400,30.14,81.6,N
VIA_via3_4_2000_480_1_5_400_400,30.14,81.6,N
VIA_via2_3_2000_480_1_6_320_320,30.14,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,81.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,81.6,N
VIA_via3_4_2000_480_1_5_400_400,60.14,81.6,N
VIA_via4_5_2000_480_1_5_400_400,60.14,81.6,N
VIA_via2_3_2000_480_1_6_320_320,60.14,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,81.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,81.6,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,81.6,N
VIA_via4_5_2000_480_1_5_400_400,90.14,81.6,N
VIA_via2_3_2000_480_1_6_320_320,90.14,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,81.6,N
sky130_fd_sc_hd__nand2b_2,109.94,81.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,81.6,FS
sky130_fd_sc_hd__and2_2,115.0,81.6,FN
sky130_fd_sc_hd__dfrtp_2,115.0,81.6,N
VIA_via3_4_2000_480_1_5_400_400,120.14,81.6,N
VIA_via4_5_2000_480_1_5_400_400,120.14,81.6,N
VIA_via2_3_2000_480_1_6_320_320,120.14,81.6,N
sky130_fd_sc_hd__dfrtp_2,123.28,81.6,S
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,81.6,FS
VIA_via3_4_2000_480_1_5_400_400,150.14,81.6,N
VIA_via2_3_2000_480_1_6_320_320,150.14,81.6,N
VIA_via4_5_2000_480_1_5_400_400,150.14,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,81.6,FS
sky130_fd_sc_hd__and2b_2,172.04,81.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,81.6,N
VIA_via3_4_2000_480_1_5_400_400,180.14,81.6,N
VIA_via2_3_2000_480_1_6_320_320,180.14,81.6,N
VIA_via4_5_2000_480_1_5_400_400,180.14,81.6,N
sky130_fd_sc_hd__decap_3,189.98,81.6,FN
sky130_fd_sc_hd__decap_3,189.98,81.6,S
VIA_M1M2_PR,110.63,82.11,N
VIA_L1M1_PR_MR,123.97,82.11,N
VIA_M1M2_PR,112.47,82.45,N
VIA_L1M1_PR_MR,116.61,82.45,N
VIA_M1M2_PR,118.91,82.45,N
VIA_M1M2_PR,79.81,82.79,N
